"1435680966035578884,null,null,Wed Sep 08 19:06:30 +0000 2021,,[],[],[],""[{""""screen_name"""":""""MnicaSalazarAs1"""",""""name"""":""""Ab. Mónica Salazar H."""",""""id"""":1327043494138044400,""""id_str"""":""""1327043494138044423"""",""""indices"""":[3,19]},{""""screen_name"""":""""LassoGuillermo"""",""""name"""":""""Guillermo Lasso"""",""""id"""":300390462,""""id_str"""":""""300390462"""",""""indices"""":[113,128]}]"",,,,,,,0,false,low,null,1435680966035578884,1435680966035578884,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 13:14:09 +0000 2021,""[0,140]"",[],,[],""[{""""url"""":""""https://t.co/yeAjbfmfdv"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435592294049239050"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",""[{""""screen_name"""":""""LassoGuillermo"""",""""name"""":""""Guillermo Lasso"""",""""id"""":300390462,""""id_str"""":""""300390462"""",""""indices"""":[92,107]}]"",,""[0,276]"",[],""[{""""id"""":1435591762568007700,""""id_str"""":""""1435591762568007681"""",""""indices"""":[277,300],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/ext_tw_video_thumb/1435591762568007681/pu/img/Yh4vr__X8Er9Iph3.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/ext_tw_video_thumb/1435591762568007681/pu/img/Yh4vr__X8Er9Iph3.jpg"""",""""url"""":""""https://t.co/6ZRAJ14RCl"""",""""display_url"""":""""pic.twitter.com/6ZRAJ14RCl"""",""""expanded_url"""":""""https://twitter.com/MnicaSalazarAs1/status/1435592294049239050/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[15,19],""""duration_millis"""":140015,""""variants"""":[{""""bitrate"""":950000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/vid/480x608/bz8UgA_TNdr8ed2I.mp4?tag=12""""},{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/pl/6DD07vA2D33YI99n.m3u8?tag=12&container=fmp4""""},{""""bitrate"""":632000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/vid/320x404/SqWGJ_FAi6mwz3AN.mp4?tag=12""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""small"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""},""""large"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""},""""medium"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""}}}]"",[],[],""[{""""screen_name"""":""""LassoGuillermo"""",""""name"""":""""Guillermo Lasso"""",""""id"""":300390462,""""id_str"""":""""300390462"""",""""indices"""":[92,107]},{""""screen_name"""":""""CompromisoRC5_"""",""""name"""":""""Compromiso Social RC5"""",""""id"""":2912856346,""""id_str"""":""""2912856346"""",""""indices"""":[261,276]}]"",""[{""""id"""":1435591762568007700,""""id_str"""":""""1435591762568007681"""",""""indices"""":[277,300],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/ext_tw_video_thumb/1435591762568007681/pu/img/Yh4vr__X8Er9Iph3.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/ext_tw_video_thumb/1435591762568007681/pu/img/Yh4vr__X8Er9Iph3.jpg"""",""""url"""":""""https://t.co/6ZRAJ14RCl"""",""""display_url"""":""""pic.twitter.com/6ZRAJ14RCl"""",""""expanded_url"""":""""https://twitter.com/MnicaSalazarAs1/status/1435592294049239050/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[15,19],""""duration_millis"""":140015,""""variants"""":[{""""bitrate"""":950000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/vid/480x608/bz8UgA_TNdr8ed2I.mp4?tag=12""""},{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/pl/6DD07vA2D33YI99n.m3u8?tag=12&container=fmp4""""},{""""bitrate"""":632000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435591762568007681/pu/vid/320x404/SqWGJ_FAi6mwz3AN.mp4?tag=12""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""small"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""},""""large"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""},""""medium"""":{""""w"""":480,""""h"""":608,""""resize"""":""""fit""""}}}]"",""Lasso le mintió a los arroceros, le mintió a los agricultores.Le mintió a los estudiantes. ";;;;
"@LassoGuillermo le mintió a los trabajadores, a los empleados públicos. Le mintió a la gente que soñaba con un crédito al 1%. Lasso le mintió a los que confiaron en el. @CompromisoRC5_ https://t.co/6ZRAJ14RCl"",44,false,low,null,1435592294049239050,1435592294049239050,null,null,null,null,null,false,es,null,,,,,,,,,,,false,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,false,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Lasso le mintió a los arroceros, le mintió a los agricultores.Le mintió a los estudiantes. ";;;;
"@LassoGuillermo le mint… https://t.co/yeAjbfmfdv"",true,false,Fri Nov 13 00:21:07 +0000 2020,true,false,""Asambleísta electa por la Provincia de  Los Ríos. ";;;;
"Abogada. Empresaria Agrícola. Ex-alcaldesa y Vicealcaldesa y Ex-Concejal del Cantón Baba."",623,null,87,null,76,false,1327043494138044423,1327043494138044423,false,null,0,""Baba, Ecuador"",Ab. Mónica Salazar H.,null,F5F8FA,,,false,https://pbs.twimg.com/profile_banners/1327043494138044423/1619901444,http://pbs.twimg.com/profile_images/1381769510575824899/SZE_K6nT_normal.jpg,https://pbs.twimg.com/profile_images/1381769510575824899/SZE_K6nT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,MnicaSalazarAs1,683,null,none,null,null,false,[],""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""RT @MnicaSalazarAs1: Lasso le mintió a los arroceros, le mintió a los agricultores.Le mintió a los estudiantes. ";;;;
"@LassoGuillermo le mintió…"",1631127990622,false,false,Fri Jul 30 23:28:29 +0000 2010,true,false,""Dios ,Patria y Libertad"",56657,null,240,null,633,true,172919500,172919500,false,null,1,""Manta, Ecuador"",Gustavo Cuadros Cantos,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/172919500/1516335339,http://pbs.twimg.com/profile_images/1280630756545609734/3JwNNrHc_normal.jpg,https://pbs.twimg.com/profile_images/1280630756545609734/3JwNNrHc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,cuadrosgustavo,64321,null,none,null,null,false,[]";;;;
"1435680974587760642,null,null,Wed Sep 08 19:06:32 +0000 2021,,[],[],[],""[{""""screen_name"""":""""CNC_ELOY_ALFARO"""",""""name"""":""""Cnc_Eloy_Alfaro"""",""""id"""":2293382785,""""id_str"""":""""2293382785"""",""""indices"""":[3,19]}]"",,,,,,,0,false,low,null,1435680974587760642,1435680974587760642,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 14:21:49 +0000 2021,""[0,140]"",[],,[],""[{""""url"""":""""https://t.co/xpDUvsTBcn"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435609320918503425"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,253]"",[],""[{""""id"""":1435609254157766700,""""id_str"""":""""1435609254157766661"""",""""indices"""":[254,277],""""media_url"""":""""http://pbs.twimg.com/media/E-xPAq5WUAUmAZa.png"""",""""media_url_https"""":""""https://pbs.twimg.com/media/E-xPAq5WUAUmAZa.png"""",""""url"""":""""https://t.co/JNNQEcJMYo"""",""""display_url"""":""""pic.twitter.com/JNNQEcJMYo"""",""""expanded_url"""":""""https://twitter.com/CNC_ELOY_ALFARO/status/1435609320918503425/photo/1"""",""""type"""":""""photo"""",""""sizes"""":{""""medium"""":{""""w"""":700,""""h"""":402,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":391,""""resize"""":""""fit""""},""""large"""":{""""w"""":700,""""h"""":402,""""resize"""":""""fit""""},""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""}}}]"",[],[],""[{""""screen_name"""":""""CONAIE_Ecuador"""",""""name"""":""""CONAIE"""",""""id"""":153167118,""""id_str"""":""""153167118"""",""""indices"""":[228,243]},{""""screen_name"""":""""CLOC_LVC"""",""""name"""":""""Cloc Vía Campesina"""",""""id"""":199371286,""""id_str"""":""""199371286"""",""""indices"""":[244,253]}]"",""[{""""id"""":1435609254157766700,""""id_str"""":""""1435609254157766661"""",""""indices"""":[254,277],""""media_url"""":""""http://pbs.twimg.com/media/E-xPAq5WUAUmAZa.png"""",""""media_url_https"""":""""https://pbs.twimg.com/media/E-xPAq5WUAUmAZa.png"""",""""url"""":""""https://t.co/JNNQEcJMYo"""",""""display_url"""":""""pic.twitter.com/JNNQEcJMYo"""",""""expanded_url"""":""""https://twitter.com/CNC_ELOY_ALFARO/status/1435609320918503425/photo/1"""",""""type"""":""""photo"""",""""sizes"""":{""""medium"""":{""""w"""":700,""""h"""":402,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":391,""""resize"""":""""fit""""},""""large"""":{""""w"""":700,""""h"""":402,""""resize"""":""""fit""""},""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""}}}]"",Rechazamos la ineficiencia e ineficacia de la Ministra de agricultura y especialmente la política neoliberal agropecuaria de Lasso que no da ni dará respuesta a la problemática que enfrentan las y los campesinos de todo el país @CONAIE_Ecuador @CLOC_LVC https://t.co/JNNQEcJMYo,1,false,low,null,1435609320918503425,1435609320918503425,null,null,null,null,null,false,es,null,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,false,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",Rechazamos la ineficiencia e ineficacia de la Ministra de agricultura y especialmente la política neoliberal agrope… https://t.co/xpDUvsTBcn,true,false,Wed Jan 15 20:49:08 +0000 2014,true,false,""ORGANIZACION CAMPESINA INDIGENA AFRODECENDIENTE Y MONTUBIA, Q LUCHA Y DEFIENDE LA SOBERANIA ALIMENTARIA Y DE LOS PUEBLOS POR UNA SOCIEDAD MAS JUSTA E IGUAL"",1,null,503,null,156,true,2293382785,2293382785,false,null,3,null,Cnc_Eloy_Alfaro,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,,http://pbs.twimg.com/profile_images/839225551596453888/Y_DUrUaY_normal.jpg,https://pbs.twimg.com/profile_images/839225551596453888/Y_DUrUaY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,CNC_ELOY_ALFARO,1605,null,none,null,null,false,[],""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",RT @CNC_ELOY_ALFARO: Rechazamos la ineficiencia e ineficacia de la Ministra de agricultura y especialmente la política neoliberal agropecua…,1631127992661,false,false,Wed Dec 14 23:14:03 +0000 2011,true,false,""Hincha de Liga y de Roger Federer, politólogo, experto en desarrollo, internacionalista, convencido y activo de la revolución desde mi juventud."",22167,null,2573,null,1015,true,437048106,437048106,false,null,25,Ecuador,Daniel Suárez Prócel,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/437048106/1501882569,http://pbs.twimg.com/profile_images/1384125809477050379/b98-zUkM_normal.jpg,https://pbs.twimg.com/profile_images/1384125809477050379/b98-zUkM_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,dsprocel,35399,null,none,null,null,false,[]";;;;
"1435680977846743043,null,null,Wed Sep 08 19:06:33 +0000 2021,,[],[],[],[],,,,,,,0,false,low,null,1435680977846743043,1435680977846743043,null,null,null,null,null,true,es,null,,0,null,null,Wed Sep 08 16:36:45 +0000 2021,""[0,140]"",[],,[],""[{""""url"""":""""https://t.co/jEv3L4bTKk"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435643277995298824"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,193]"",[],""[{""""id"""":1435643212409053200,""""id_str"""":""""1435643212409053189"""",""""indices"""":[194,217],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/ext_tw_video_thumb/1435643212409053189/pu/img/MYLMyonzpcgew9cS.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/ext_tw_video_thumb/1435643212409053189/pu/img/MYLMyonzpcgew9cS.jpg"""",""""url"""":""""https://t.co/cpoOpGUaih"""",""""display_url"""":""""pic.twitter.com/cpoOpGUaih"""",""""expanded_url"""":""""https://twitter.com/EduVasquezRojas/status/1435643277995298824/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[53,30],""""duration_millis"""":8962,""""variants"""":[{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/pl/cr6VyiXEGheKz43N.m3u8?tag=12&container=fmp4""""},{""""bitrate"""":2176000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/848x480/qQOXyhosK1IJPn2Q.mp4?tag=12""""},{""""bitrate"""":832000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/636x360/O0SVM0V4bOH9XrZy.mp4?tag=12""""},{""""bitrate"""":256000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/476x270/qS8CmAHLpKyLrSPH.mp4?tag=12""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""large"""":{""""w"""":848,""""h"""":480,""""resize"""":""""fit""""},""""medium"""":{""""w"""":848,""""h"""":480,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":385,""""resize"""":""""fit""""}}}]"",[],[],[],""[{""""id"""":1435643212409053200,""""id_str"""":""""1435643212409053189"""",""""indices"""":[194,217],""""additional_media_info"""":{""""monetizable"""":false},""""media_url"""":""""http://pbs.twimg.com/ext_tw_video_thumb/1435643212409053189/pu/img/MYLMyonzpcgew9cS.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/ext_tw_video_thumb/1435643212409053189/pu/img/MYLMyonzpcgew9cS.jpg"""",""""url"""":""""https://t.co/cpoOpGUaih"""",""""display_url"""":""""pic.twitter.com/cpoOpGUaih"""",""""expanded_url"""":""""https://twitter.com/EduVasquezRojas/status/1435643277995298824/video/1"""",""""type"""":""""video"""",""""video_info"""":{""""aspect_ratio"""":[53,30],""""duration_millis"""":8962,""""variants"""":[{""""content_type"""":""""application/x-mpegURL"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/pl/cr6VyiXEGheKz43N.m3u8?tag=12&container=fmp4""""},{""""bitrate"""":2176000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/848x480/qQOXyhosK1IJPn2Q.mp4?tag=12""""},{""""bitrate"""":832000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/636x360/O0SVM0V4bOH9XrZy.mp4?tag=12""""},{""""bitrate"""":256000,""""content_type"""":""""video/mp4"""",""""url"""":""""https://video.twimg.com/ext_tw_video/1435643212409053189/pu/vid/476x270/qS8CmAHLpKyLrSPH.mp4?tag=12""""}]},""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""large"""":{""""w"""":848,""""h"""":480,""""resize"""":""""fit""""},""""medium"""":{""""w"""":848,""""h"""":480,""""resize"""":""""fit""""},""""small"""":{""""w"""":680,""""h"""":385,""""resize"""":""""fit""""}}}]"",""Bueno, y ahora porqué estos vándalos están protestando?";;;;
Pues, es simple son agricultores, son pobres y están perdiendo sus cosechas. ;;;;
;;;;
"El Presidente Guillermo Lasso agrede al pueblo de Lorenza. https://t.co/cpoOpGUaih"",8,false,low,null,1435643277995298824,1435643277995298824,null,null,null,null,null,false,es,null,false,2,,,1,6,false,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Bueno, y ahora porqué estos vándalos están protestando?";;;;
"Pues, es simple son agricultores, son pobres y están perdie… https://t.co/jEv3L4bTKk"",true,false,Mon Mar 22 22:32:18 +0000 2010,false,false,""Orgullosamente CABEZÓN, un Marxista - Leninista convencido, militante del Partido Comunista del Ecuador - PCE."",5154,null,1505,null,1082,true,125464436,125464436,false,null,4,""Quito, Ecuador"",Edu Vásquez Rojas,null,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,https://pbs.twimg.com/profile_banners/125464436/1609563659,http://pbs.twimg.com/profile_images/1397419843922579457/5T_M2az6_normal.jpg,https://pbs.twimg.com/profile_images/1397419843922579457/5T_M2az6_normal.jpg,19CF86,000000,000000,000000,false,false,EduVasquezRojas,9324,null,none,https://insolenteutopia.blogspot.com,null,false,[],1435643277995298824,1435643277995298824,twitter.com/EduVasquezRoja…,https://twitter.com/EduVasquezRojas/status/1435643277995298824,https://t.co/YwigFLuifJ,0,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",""No es Cuba, es Ecuador."",1631127993438,false,false,Thu Mar 17 19:05:30 +0000 2011,false,false,""Periodista, curioso y bolso."",14797,null,566,null,767,true,267892528,267892528,false,null,9,Uruguay,Pablo Silva Galván,null,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,false,https://pbs.twimg.com/profile_banners/267892528/1398105630,http://pbs.twimg.com/profile_images/1431302821505294337/EI_aL9vE_normal.jpg,https://pbs.twimg.com/profile_images/1431302821505294337/EI_aL9vE_normal.jpg,1B95E0,FFFFFF,F6F6F6,333333,true,false,pablosilva59,9139,null,none,http://www.elaguatonica.blogspot.com,null,false,[]";;;;
"1435681030971838464,null,null,Wed Sep 08 19:06:46 +0000 2021,,[],[],[],""[{""""screen_name"""":""""PedritoExtranja"""",""""name"""":""""Pedro Granja"""",""""id"""":1699709462,""""id_str"""":""""1699709462"""",""""indices"""":[3,19]}]"",,,,,,,0,false,low,null,1435681030971838464,1435681030971838464,null,null,null,null,null,false,es,null,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,false,null,null,Wed Sep 08 16:04:39 +0000 2021,,[],,[],""[{""""url"""":""""https://t.co/cfq91M2PWJ"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435635201347051521"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",[],,""[0,246]"",""[{""""text"""":""""Daule"""",""""indices"""":[163,169]}]"",,[],[],[],,""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
Lasso presidente: le da garrote y gas a los agricultores.;;;;
"Los campesinos de #Daule nos dan una lección de valentía. En medio de su humildad luchan por la vida."",723,false,low,null,1435635201347051521,1435635201347051521,null,null,null,null,null,false,es,,[object Object],""[[[22.13572,44.386383],[22.13572,52.379475],[40.227172,52.379475],[40.227172,44.386383]]]"",Polygon,Ucrania,UA,Ucrania,084d0d0155787e9d,Ucrania,country,https://api.twitter.com/1.1/geo/id/084d0d0155787e9d.json,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,293,false,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garr… https://t.co/cfq91M2PWJ"",true,false,Sun Aug 25 17:16:44 +0000 2013,false,false,Quasi tutti i miei miti sono morti.,11845,null,80994,null,23,true,1699709462,1699709462,false,null,85,null,Pedro Granja,null,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/1699709462/1623859019,http://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,https://pbs.twimg.com/profile_images/1431668984915628033/ptUqbp_F_normal.jpg,FF691F,000000,000000,000000,false,false,PedritoExtranja,27545,null,none,null,null,false,[],""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""RT @PedritoExtranja: Lasso candidato: les daré créditos a 40 años plazo y solo deberán pagar 1% de interés.";;;;
"Lasso presidente: le da garrote…"",1631128006104,false,false,Sat Apr 30 00:19:54 +0000 2011,true,false,Viva la Vida!,13015,null,123,null,381,true,290253697,290253697,false,null,1,""Quito, Ecuador"",AE,null,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,https://pbs.twimg.com/profile_banners/290253697/1425485619,http://pbs.twimg.com/profile_images/1416402190130950146/rOYKmBMT_normal.jpg,https://pbs.twimg.com/profile_images/1416402190130950146/rOYKmBMT_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,true,false,panisiglo21,41399,null,none,null,null,false,[]";;;;
"1435681033635119108,null,null,Wed Sep 08 19:06:46 +0000 2021,,[],[],[],[],,,,,,,0,false,low,null,1435681033635119108,1435681033635119108,null,null,null,null,null,true,en,null,,0,null,null,Wed Sep 08 18:43:45 +0000 2021,""[0,140]"",""[{""""text"""":""""onlymurders"""",""""indices"""":[77,89]}]"",,[],""[{""""url"""":""""https://t.co/gmHhOPIfSo"""",""""expanded_url"""":""""https://twitter.com/i/web/status/1435675241301176323"""",""""display_url"""":""""twitter.com/i/web/status/1…"""",""""indices"""":[117,140]}]"",""[{""""screen_name"""":""""selenagomez"""",""""name"""":""""Selena Gomez"""",""""id"""":23375688,""""id_str"""":""""23375688"""",""""indices"""":[15,27]}]"",,""[0,282]"",""[{""""text"""":""""onlymurders"""",""""indices"""":[77,89]},{""""text"""":""""Clickbait"""",""""indices"""":[149,159]},{""""text"""":""""TedLasso"""",""""indices"""":[161,170]},{""""text"""":""""WhatWeDoInTheShadows"""",""""indices"""":[172,193]},{""""text"""":""""NinePerfectStrangers"""",""""indices"""":[201,222]}]"",""[{""""id"""":1435675230941302800,""""id_str"""":""""1435675230941302788"""",""""indices"""":[283,306],""""media_url"""":""""http://pbs.twimg.com/media/E-yLBBkVUAQUrZm.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/media/E-yLBBkVUAQUrZm.jpg"""",""""url"""":""""https://t.co/9amQTRfcT9"""",""""display_url"""":""""pic.twitter.com/9amQTRfcT9"""",""""expanded_url"""":""""https://twitter.com/reelgoodapp/status/1435675241301176323/photo/1"""",""""type"""":""""photo"""",""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""small"""":{""""w"""":544,""""h"""":680,""""resize"""":""""fit""""},""""large"""":{""""w"""":800,""""h"""":1000,""""resize"""":""""fit""""},""""medium"""":{""""w"""":800,""""h"""":1000,""""resize"""":""""fit""""}}}]"",[],""[{""""url"""":""""https://t.co/rhb9D9UY2u"""",""""expanded_url"""":""""http://blog.reelgood.com/the-top-10-most-watched-streaming-movies-and-tv-shows-from-the-weekend"""",""""display_url"""":""""blog.reelgood.com/the-top-10-mos…"""",""""indices"""":[259,282]}]"",""[{""""screen_name"""":""""selenagomez"""",""""name"""":""""Selena Gomez"""",""""id"""":23375688,""""id_str"""":""""23375688"""",""""indices"""":[15,27]}]"",""[{""""id"""":1435675230941302800,""""id_str"""":""""1435675230941302788"""",""""indices"""":[283,306],""""media_url"""":""""http://pbs.twimg.com/media/E-yLBBkVUAQUrZm.jpg"""",""""media_url_https"""":""""https://pbs.twimg.com/media/E-yLBBkVUAQUrZm.jpg"""",""""url"""":""""https://t.co/9amQTRfcT9"""",""""display_url"""":""""pic.twitter.com/9amQTRfcT9"""",""""expanded_url"""":""""https://twitter.com/reelgoodapp/status/1435675241301176323/photo/1"""",""""type"""":""""photo"""",""""sizes"""":{""""thumb"""":{""""w"""":150,""""h"""":150,""""resize"""":""""crop""""},""""small"""":{""""w"""":544,""""h"""":680,""""resize"""":""""fit""""},""""large"""":{""""w"""":800,""""h"""":1000,""""resize"""":""""fit""""},""""medium"""":{""""w"""":800,""""h"""":1000,""""resize"""":""""fit""""}}}]"",""This weekend — @selenagomez, Steve Martin, and Martin Short’s mystery-comedy #onlymurders was the most-watched TV show across all U.S. streamers.🔥 ";;;;
;;;;
#Clickbait, #TedLasso, #WhatWeDoInTheShadows, &amp; #NinePerfectStrangers also made the list.;;;
;;;;
